Time,Unnamed: 0,timestamps,lon,oxy,car,iron,olon
2022-02-18 00:00:00,7.5,1645147440.51375,244.52463405921333,0.0449281243125,1.288682175,0.1050874161875,262.01098862406735
2022-02-18 03:00:00,24.5,1645158485.6413333,243.7954039916795,0.08765068661111111,1.4040131777777778,0.1259361283888889,260.2840257822891
2022-02-18 06:00:00,42.5,1645169256.306611,241.89956640032642,0.09687713077777778,1.4178866222222224,0.10731357894444445,258.6004415533135
2022-02-18 09:00:00,60.5,1645180056.2705,240.68104769186624,0.07367494544444445,1.2331264166666667,0.10452314950000001,256.91274007742095
2022-02-18 12:00:00,78.5,1645190856.235,239.73034508049963,0.07385755155555557,1.2990540499999998,0.10720464561111111,255.2255072472574
2022-02-18 15:00:00,96.5,1645201656.1986666,237.61185300717656,0.08500544338888888,1.5226617111111111,0.10122998566666667,253.5387486761958
2022-02-18 18:00:00,114.5,1645212456.8912778,235.21829725075855,0.054840570722222225,1.35953935,0.09091952538888888,251.8523558892138
2022-02-18 21:00:00,132.5,1645223257.585,231.63454601091436,0.04842781061111111,0.9023184027777779,0.1069440786111111,250.16644805888154
2022-02-19 00:00:00,150.5,1645233907.5503335,230.57473582924683,0.03928098772222222,0.816261381111111,0.10799950861111111,248.5045482785186
2022-02-19 03:00:00,168.5,1645244783.2418334,229.58921760945708,0.03541477583333333,0.8738576266666667,0.09916975861111112,246.80792339606717
2022-02-19 06:00:00,186.5,1645255658.9354446,228.7914245981832,0.04785001716666667,1.2121680088888889,0.10084156555555555,245.11180538534407
2022-02-19 09:00:00,204.5,1645266458.9014997,225.85404199487408,0.04581088377777778,1.2415783444444444,0.10766737533333333,243.42800782474114
2022-02-19 12:00:00,222.5,1645277258.8682778,223.3927691607786,0.036037201944444444,0.9748550688888888,0.11560006849999999,241.74472367725014
2022-02-19 15:00:00,240.5,1645288058.8354445,221.65178037068426,0.039233934666666664,0.886062851111111,0.11169881944444444,240.06195887229413
2022-02-19 18:00:00,258.5,1645298859.5399446,221.06264132303045,0.03994265888888889,0.9040609566666666,0.11455340422222221,238.37960459029404
2022-02-19 21:00:00,276.5,1645309660.2460556,220.20618928065227,0.037801911111111114,0.9326044377777778,0.11633883477777777,236.6977814654804
2022-02-20 00:00:00,294.5,1645320310.2146666,219.02758931902179,0.03834022127777778,1.0717125066666666,0.1091574763888889,235.03995659031318
2022-02-20 03:00:00,312.5,1645331185.6426668,218.27192653540456,0.042826200333333335,1.0861516333333334,0.10792459922222222,233.34758204193056
2022-02-20 06:00:00,330.5,1645342061.5097222,216.3812639010675,0.04617817622222223,1.225651791111111,0.10636432138888889,231.6556947044541
2022-02-20 09:00:00,348.5,1645352861.5663333,215.49550503113167,0.05537903272222223,1.3367025666666668,0.14715325333333334,229.97615966984026
2022-02-20 12:00:00,366.5,1645363661.535222,214.95783903015413,0.057105217444444446,1.4938749444444444,0.14125037055555556,228.29720069031126
2022-02-20 15:00:00,384.5,1645374461.5048332,212.68947374705743,0.06824826994444444,1.7316972666666668,0.1221374896111111,226.61881042762178
2022-02-20 18:00:00,402.5,1645385261.8617222,213.8847331670981,0.06239372555555556,2.261738688888889,0.09122855211111111,224.94093533647504
2022-02-20 21:00:00,418.0,1645394562.2238462,213.07529435400673,0.06087983761538462,2.5298903153846153,0.09546372176923076,223.49654428021861
2022-02-21 00:00:00,,,,,,,
2022-02-21 03:00:00,426.5,1645422139.379,217.75278370104158,0.112577265,3.9628722,0.24321719,219.21627982137258
2022-02-21 06:00:00,437.5,1645428739.3430555,214.01669042956695,0.10754051738888888,3.7473323833333336,0.2047846961111111,218.1925034903607
2022-02-21 09:00:00,455.0,1645439410.0282352,210.09015911333452,0.09397908747058824,2.6243080352941175,0.18703009235294116,216.53772373933288
2022-02-21 12:00:00,472.5,1645449920.6586666,207.07052234735806,0.08155172605555555,1.8557599166666665,0.19128710666666668,214.90835756253537
2022-02-21 15:00:00,490.5,1645460720.6231666,197.33355696813103,0.09585348866666667,1.7626726111111113,0.17219081833333333,213.2347505079777
2022-02-21 18:00:00,508.5,1645471596.0497222,198.6639714276864,0.0807980685,2.1668798944444445,0.13374737055555555,211.5500871670001
2022-02-21 21:00:00,526.5,1645482471.4803333,197.74527763246658,0.07914424305555555,2.147918877777778,0.13858539111111112,209.86606697010598
2022-02-22 00:00:00,544.5,1645493121.4568334,195.35386074790665,0.07454456777777778,2.269542261111111,0.12329829255555556,208.21759183007094
2022-02-22 03:00:00,562.5,1645503997.2427778,193.5801302080573,0.07317697488888888,2.2144425555555554,0.11031007649999999,206.53481958136328
2022-02-22 06:00:00,580.5,1645514873.0310557,192.40504730572124,0.058718601277777775,1.8913358555555557,0.12829969716666667,204.85271304840776
2022-02-22 09:00:00,598.5,1645525673.012389,190.23212427786362,0.045551820388888886,1.3627443255555556,0.15033891555555556,203.18300140755437
2022-02-22 12:00:00,616.5,1645536472.995,186.13602419090444,0.041419311055555554,1.5541809944444447,0.1250176315,201.51396387629762
2022-02-22 15:00:00,634.5,1645547273.6281667,185.0477531882557,0.04505184405882353,1.8114849,0.12274375770588236,199.84550787629044
2022-02-22 18:00:00,652.5,1645558074.2627778,183.9122247354025,0.04833810033333333,1.7633015444444444,0.1426046818888889,198.1777414902307
2022-02-22 21:00:00,670.5,1645568874.2477777,182.05910444460446,0.06288551994117647,1.943775811764706,0.16202076411764707,196.5107730869691
2022-02-23 00:00:00,688.5,1645579524.2346666,180.7144142989748,0.09476632327777777,2.358112877777778,0.1473561372222222,194.86764769588044
2022-02-23 03:00:00,706.5,1645590399.950611,180.33203854732943,0.10091200827777777,2.6120243333333333,0.15995297388888888,193.19041327435352
2022-02-23 06:00:00,724.5,1645601275.6681666,182.98298753107966,0.11850777233333333,4.737611027777778,0.11813606277777779,191.513907934009
2022-02-23 09:00:00,742.5,1645612075.6563888,184.1720014637325,0.14358088077777775,5.541882577777778,0.12806406588888888,189.84981021183017
2022-02-23 12:00:00,760.5,1645622875.6455,181.9532577088465,0.20520622388888887,5.717408255555556,0.15979966888888888,188.1864507196433
2022-02-23 15:00:00,778.5,1645633675.6347778,179.41020281120421,0.18387626077777777,4.9813001055555555,0.19178594444444444,186.52383799911686
2022-02-23 18:00:00,796.5,1645644476.285,180.72942413427373,0.17222120611111114,4.490375761111111,0.20488607,184.86187893600945
2022-02-23 21:00:00,814.5,1645655276.9358335,179.38925817721005,0.1761959777777778,4.485308105555556,0.20554170388888887,183.20068380349917
2022-02-24 00:00:00,832.5,1645665926.9283333,183.45718003675998,0.19574374388888888,4.780047016666667,0.17963371166666667,181.56341734609796
2022-02-24 03:00:00,850.5,1645676802.3806667,181.18650636774242,0.21904194999999999,4.540869483333333,0.20675463666666666,179.89227563380499
2022-02-24 06:00:00,868.5,1645687677.8341112,181.3244700255955,0.17869582444444443,4.456847805555555,0.20350172944444445,178.22193242231407
2022-02-24 09:00:00,886.5,1645698477.8270001,180.9825981366605,0.21233626625,4.4031150125,0.234320121875,176.5639827266667
2022-02-24 12:00:00,904.5,1645709277.8201113,177.38455151446513,0.17657606529411765,2.910004364705882,0.2023746031764706,174.90684163221167
2022-02-24 15:00:00,922.5,1645720077.8143334,173.85884275464076,0.14444127361111112,2.643090661111111,0.18109589055555556,173.25051825583134
2022-02-24 18:00:00,940.5,1645730878.543611,175.7996472305373,0.23648752944444443,7.268429416666667,0.12185401894444443,171.59490949858096
2022-02-24 21:00:00,958.5,1645741679.2740555,177.9399394297244,0.312108074,5.963559046666666,0.1210018728,169.94013737217304
2022-02-25 00:00:00,976.5,1645752329.107772,176.7732928560427,0.29445219666666667,3.7026342666666667,0.17358769833333332,168.30931276393437
2022-02-25 03:00:00,994.5,1645763204.7064276,163.54344592276888,0.11343306755555556,2.9048524944444445,0.14049529166666666,166.64477693305906
2022-02-25 06:00:00,1012.5,1645774080.3070834,158.92714677697293,0.08723777383333334,2.9627820722222222,0.12194052738888889,164.98111563996846
2022-02-25 09:00:00,1030.5,1645784880.314189,157.46911727237472,0.08900195961111111,2.8959506999999998,0.10058815838888889,163.32989835543765
2022-02-25 12:00:00,1048.5,1645795680.3221002,153.92319316150727,0.0635647765,1.98088455,0.12503217533333333,161.67956674771426
2022-02-25 15:00:00,1066.5,1645806480.3306334,153.60755596320558,0.07059538988888889,2.430937061111111,0.10357631116666667,160.03013101173218
2022-02-25 18:00:00,1084.5,1645817280.94495,149.22668454063867,0.059060155722222216,2.691747377777778,0.10751868199999999,158.38150910117295
2022-02-25 21:00:00,1102.5,1645828081.5600944,147.6447766814685,0.05442789105555555,2.355756716666667,0.10692645027777778,156.7338038071681
2022-02-26 00:00:00,1120.5,1645838701.8967776,145.4817115515337,0.055484118444444445,2.489204077777778,0.09009048650000001,155.11450535710782
2022-02-26 03:00:00,1138.5,1645849577.5498335,144.18949975121427,0.05018303216666667,2.1800925222222225,0.096929445,153.45721991393032
2022-02-26 06:00:00,1156.5,1645860453.2049444,142.92337836678027,0.04209283472222222,1.6492164222222223,0.10333562166666667,151.80089266845323
2022-02-26 09:00:00,1174.5,1645871253.2135,141.51153604932904,0.044822201166666666,2.435907466666667,0.06421433888888889,150.15705069495252
2022-02-26 12:00:00,1192.5,1645882053.2229445,136.85200688651207,0.05015206277777778,1.864002023888889,0.08575909327777778,148.51417917191088
2022-02-26 15:00:00,1210.5,1645892853.233611,131.82632882119094,0.04731445755555555,0.7241884583333333,0.13254550805555557,146.87228922920565
2022-02-26 18:00:00,1228.5,1645903653.7088332,130.30131150586533,0.03632335366666667,0.5183697027777777,0.12535907888888886,145.23132181758862
2022-02-26 21:00:00,1246.5,1645914454.186111,129.04690241112246,0.032469419166666666,0.5026499694444444,0.12360566477777778,143.59135869083244
2022-02-27 00:00:00,1264.5,1645925104.200389,128.26797589176377,0.051667538,1.1349250450000001,0.10039709811111111,141.9752371552985
2022-02-27 03:00:00,1282.5,1645935979.8674443,127.1036173226594,0.06434801172222222,1.6197072833333332,0.12195517722222221,140.32590644592173
2022-02-27 06:00:00,1300.5,1645946855.5361667,126.49711562776383,0.06965932033333333,2.1768921055555555,0.12329094111111111,138.67762604490997
2022-02-27 09:00:00,1318.5,1645957655.5527222,125.21462665613977,0.0737422405,2.5819508055555556,0.142935083,137.04186845841087
2022-02-27 12:00:00,1336.5,1645968455.5695,123.3240954072218,0.0603413825,1.7694987833333333,0.1682105061111111,135.40717472955572
2022-02-27 15:00:00,1354.5,1645979255.588111,120.91930280624868,0.04788329933333333,1.4100647516666667,0.1856013288888889,133.77355691941506
2022-02-27 18:00:00,1372.5,1645990056.1821666,121.35988336562518,0.057409102833333336,1.9993867833333334,0.16154803766666667,132.14094081879784
2022-02-27 21:00:00,1390.5,1646000856.7782776,,0.14018133138888889,4.028680272222222,0.119587302,130.50942575034412
2022-02-28 00:00:00,1400.5,1646006706.7895002,123.18232895040448,0.144063985,4.520338000000001,0.13392048,129.62615371435376
2022-02-28 03:00:00,,,,,,,
2022-02-28 06:00:00,1408.5,1646034308.3049283,120.51582275308452,0.14804713285714285,5.640688285714285,0.09249166064285715,125.4634168655176
2022-02-28 09:00:00,1424.5,1646044209.3228333,120.0015169057144,0.16197098055555556,5.635113794444444,0.09000091055555555,123.97202513647277
2022-02-28 12:00:00,1442.5,1646055009.3334444,119.51812616064397,0.16270910111111112,5.793024111111111,0.08774296172222223,122.34631586769774
2022-02-28 15:00:00,1460.5,1646065809.3501112,118.97632986839429,0.17897191222222222,5.588593683333333,0.11700599027777778,120.72178603351861
2022-02-28 18:00:00,1478.5,1646076535.0998888,118.3093216665737,0.21057566555555557,6.900940561111111,0.14726300944444443,119.1096070603403
2022-02-28 21:00:00,1496.5,1646087260.8533335,117.58855074787473,0.2350040738888889,8.186495161111111,0.2193802672222222,117.49862292798103
2022-03-01 00:00:00,1514.5,1646097910.8793333,116.49859507549188,0.2512653077777778,10.768152744444444,0.19866654472222223,115.90020314861064
2022-03-01 03:00:00,1529.5,1646106948.7678335,112.59527068659078,0.22787894583333335,7.150514116666667,0.17525440666666667,114.54465696052056
2022-03-01 06:00:00,,,,,,,
2022-03-01 09:00:00,1537.5,1646134939.3042498,102.99738057288381,0.117531989,1.9956900750000002,0.12508966375,110.35214583755004
2022-03-01 12:00:00,1548.5,1646141539.3059444,101.41987752569268,0.12077737138888889,2.4407558666666667,0.14379722944444442,109.36488195573855
2022-03-01 15:00:00,1566.5,1646152339.3177223,96.57797417231767,0.05851894727777778,1.103504555,0.12588174361111112,107.7503193438202
2022-03-01 18:00:00,1584.5,1646163005.0319445,94.63722966849178,0.03610239252941177,0.7364041052941177,0.1338047917647059,106.15711546844936
2022-03-01 21:00:00,1602.5,1646173670.7533333,91.81739656575898,0.03968652694444444,0.8071678288888889,0.12899010133333333,104.56521106351605
2022-03-02 00:00:00,1620.5,1646184320.786611,90.37395404706416,0.04045720861111111,0.8503716155555555,0.13727311255555558,102.97694868763091
2022-03-02 03:00:00,1638.5,1646195196.2949998,91.37070915644114,0.039613962555555556,0.9945410011111111,0.1259766697222222,101.35642402469085
2022-03-02 06:00:00,1656.5,1646206071.8065557,90.33060874958251,0.03981146511111111,0.9929662572222221,0.14820994277777777,99.73728523329883
2022-03-02 09:00:00,1674.5,1646216871.8482778,88.73919529432044,0.039424108444444446,1.1249499577777777,0.1362537011111111,98.1307776880941
2022-03-02 12:00:00,1692.5,1646227671.8920555,87.85858233785653,0.045820820000000005,1.3750755222222222,0.12001137633333332,96.52567420375463
2022-03-02 15:00:00,1710.5,1646238471.9365556,87.31638603038726,0.04603844,1.5521798222222223,0.11776359516666668,94.92199141986205
2022-03-02 18:00:00,1728.5,1646249272.7044444,85.87689331912834,0.07666934605555556,2.5214948944444444,0.11608940066666668,93.31963883847638
2022-03-02 21:00:00,1746.5,1646260073.4740555,83.72607077475759,0.07069141577777778,2.473822111111111,0.13643756299999998,91.71874044020973
2022-03-03 00:00:00,1764.5,1646270748.7672224,81.41956402655181,0.06771888416666666,2.0107939666666663,0.12042789188888887,90.13788768130274
2022-03-03 03:00:00,1781.5,1646282448.05425,78.09333905621043,0.0577825676875,2.16183013125,0.072875478125,88.40706344981172
2022-03-03 06:00:00,1798.5,1646292844.2441666,75.8659445425903,0.05820641061111112,2.14677315,0.08996060166666667,86.8705093185224
2022-03-03 09:00:00,1816.5,1646303644.2869444,72.74213453496537,0.051304949055555556,1.5050174666666667,0.11393434666666666,85.27576104632787
2022-03-03 12:00:00,1834.5,1646314444.3275,72.31933123329463,0.06346541861111112,2.2807562166666666,0.098370606,83.68255533341183
2022-03-03 15:00:00,1852.5,1646325244.366778,70.34682109526396,0.05019833477777778,1.6947427777777777,0.11201310344444446,82.09091015025241
2022-03-03 18:00:00,1870.0,1646335856.3115883,68.9335059595579,0.042127290882352945,1.2464837394117647,0.14584179705882352,80.52851933326568
2022-03-03 21:00:00,1887.5,1646346455.822611,66.15957324951329,0.035815130111111114,0.9380195022222222,0.17622142,78.96950504135967
2022-03-04 00:00:00,1905.5,1646357105.8607223,65.15995314507501,0.049778812944444445,1.23897225,0.14662352944444443,77.4046226487278
2022-03-04 03:00:00,1923.5,1646367981.630889,62.743690715461106,0.060593472882352936,1.9096417411764706,0.14092199729411767,75.80821482358436
2022-03-04 06:00:00,1941.5,1646378857.3729444,60.598900836171396,0.07964886872222222,2.0819971500000003,0.16064192444444444,74.21348189536974
2022-03-04 09:00:00,1959.5,1646389656.9165,59.52081108743263,0.07453094311111111,1.9456686333333333,0.16482189222222224,72.63160370992381
2022-03-04 12:00:00,1977.5,1646400456.9577777,60.414507197926305,0.06859131244444444,2.195162,0.12983108494444445,71.05134523121089
2022-03-04 15:00:00,1995.5,1646411256.9996667,58.52928110979134,0.07278042877777778,1.9020934166666668,0.18036327666666666,69.47279923061599
2022-03-04 18:00:00,2013.5,1646422057.7690556,57.29297984660055,0.09681577300000001,1.3036691333333335,0.22320841500000002,67.89587982278617
2022-03-04 21:00:00,2031.5,1646432858.5399446,58.558851651587766,0.0961465623888889,1.3578916333333333,0.21911913166666666,66.32071348669243
