Time,Unnamed: 0,lon,use_dens,vr,vt,vn,sigmac,sigmar,olon
2022-02-18 00:00:00,42.5,244.56850055178927,9.407698212259298,562.6116864744096,-12.616957097151086,-40.367631084009375,,,261.9702886456165
2022-02-18 03:00:00,128.5,243.73612441438124,9.76319802891387,548.0142555885457,-23.584623252073403,-10.750100886632385,,,260.2621983745199
2022-02-18 06:00:00,215.0,241.91884734362378,11.161803067928485,551.0860104494577,0.13631354539958748,14.252685752643307,,,258.5720771720012
2022-02-18 09:00:00,301.5,240.6103135825983,11.714468067402475,544.508550516326,-18.31206016377429,7.067800249161965,,,256.88244145337217
2022-02-18 12:00:00,388.0,239.77864511410377,10.284766353368616,530.041629646124,-20.108951045617623,-3.04369033424736,,,255.16391288859563
2022-02-18 15:00:00,474.5,237.6483328360728,9.917096891227494,538.982501647951,10.929914917341923,10.085377746166843,,,253.50452434064243
2022-02-18 18:00:00,560.5,235.16150683462416,10.617310175624766,552.7882049246296,-28.396081906329215,12.344286738928087,,,251.82605594245263
2022-02-18 21:00:00,647.0,231.5922748883101,9.883518175078791,589.6721091697951,-7.2206265555524745,-13.954468688815824,,,250.13830891430817
2022-02-19 00:00:00,733.5,230.5106999220203,9.615546886541166,577.5568889287556,-6.2474883091085305,11.029762922941698,,,248.45105282259232
2022-02-19 03:00:00,820.0,229.5079865307393,10.57483045612602,565.7963037180201,-4.748883417380935,25.49919747481495,,,246.76430063881054
2022-02-19 06:00:00,906.5,228.79241042387693,9.471511242396145,548.5169346499906,13.002213079545408,-6.921028281952867,,,245.07804351011222
2022-02-19 09:00:00,992.5,225.89398921425007,9.454785782269786,571.622196123992,-1.2612715885497938,-8.311694904733693,,,243.40204581867565
2022-02-19 12:00:00,1079.0,223.4163881311783,9.145115258160505,586.853047280749,-19.92147774925074,3.4042938461446046,,,241.68751905672448
2022-02-19 15:00:00,1165.5,221.59555935564478,8.226792807491327,591.3004981159743,6.783975218917941,-12.141963207756929,-0.8281579890660776,-0.25284808772956197,240.0321492656028
2022-02-19 18:00:00,1252.0,221.0549613079739,9.20087512271042,569.015990562083,-15.198142533303624,9.279249828675253,-0.7772887886725715,-0.1997125688616105,238.34807162845863
2022-02-19 21:00:00,1338.5,220.1925641159022,8.487470143037323,554.7927754695705,-10.390545266575417,-12.560968429458576,-0.8030748156503528,-0.1827275595175287,236.66441694457578
2022-02-20 00:00:00,1424.5,219.0125154346517,9.596892693959818,546.7134407827738,-1.0061822657378527,5.182417070159974,-0.8069067807198143,-0.23635595468859252,234.99103461848256
2022-02-20 03:00:00,1511.0,218.22014763085187,9.827232752914117,532.0156384166435,0.3691706160083888,-1.2645517534238668,-0.7802385577379745,-0.4745591904897579,233.3084599824901
2022-02-20 06:00:00,1597.5,216.26645778928133,10.192335824426811,536.9732429405008,13.980756671541565,-3.9723509900004457,-0.7854243187181416,-0.2696810034417784,231.62644264073174
2022-02-20 09:00:00,1684.0,215.55604309510784,10.840205252332288,521.4242629132402,-18.566534056731115,-5.254468217065051,,,229.94506420113896
2022-02-20 12:00:00,1770.5,214.94566624668244,10.474619374805238,504.84676194217474,14.717358697169418,-1.4094615029221211,,,228.24455753173467
2022-02-20 15:00:00,1856.5,212.7052288250191,10.681117797959255,514.7881686310249,22.57790613861309,-4.65160958496495,-0.7152799579794231,-0.38365300502799676,226.59346298881098
2022-02-20 18:00:00,1943.0,213.8040991747494,11.56046843476548,474.530805981878,8.956572283991743,-3.084928192580826,-0.6655301964968064,-0.4485059032357545,224.91370457196444
2022-02-20 21:00:00,2029.5,212.58730555969282,13.148147626281741,469.3899632990349,21.475795483065983,-2.96105826265416,,,223.26370552662465
2022-02-21 00:00:00,2116.0,,,,,,,,
2022-02-21 03:00:00,2202.5,217.1557250121066,13.488072323905488,380.72748311079516,19.650972093829957,16.15023520491074,,,219.48028019016965
2022-02-21 06:00:00,2288.5,214.11853780633717,12.4491658159872,396.93295542397317,26.776848764323145,10.178573288763523,-0.6091895150368934,0.11456775689860264,218.21028061809287
2022-02-21 09:00:00,2375.0,210.1970345505827,9.964597601380094,419.34030448241987,4.937634340249616,18.54653653894037,,,216.5335669519111
2022-02-21 12:00:00,2461.5,206.76968460778113,10.515168035530332,440.66538935236997,20.794475787372964,-11.215715342670578,,,214.83786152632814
2022-02-21 15:00:00,2548.0,197.36494885047975,19.03140984218576,552.9601005864155,6.472528980838791,-10.503962353419043,-0.2739841697625521,-0.08707869161578334,213.18181414397736
2022-02-21 18:00:00,2634.5,198.7875182616587,16.768310910059544,500.3583703358261,11.926455320647225,13.293549634233234,-0.7178906788621225,-0.13307824522275907,211.50691027468446
2022-02-21 21:00:00,2720.5,197.65037182001677,14.089170322885408,492.80885826425356,-3.2507009624467837,-7.68009871667661,-0.7587239433212841,-0.34515733272582216,209.84232714832422
2022-02-22 00:00:00,2807.0,195.44013855644204,13.195887465772154,501.39439517855493,-2.26517226210806,6.480709692045466,-0.7808247592587824,-0.16929321966912034,208.16870380024608
2022-02-22 03:00:00,2893.5,193.5004316176859,14.79665351674442,505.87818601521474,1.6412344101320564,10.060048236019107,,,206.49573973511636
2022-02-22 06:00:00,2980.0,192.58458234730074,15.776595645514691,495.2239661797831,25.96043915587988,-25.681141215156433,,,204.82343240991244
2022-02-22 09:00:00,3066.5,190.17243280747448,14.178657482769745,508.5068543986901,11.135865509021524,-22.433030079446443,,,203.15183531333867
2022-02-22 12:00:00,3152.5,186.2453318965063,10.70575241312274,544.8036446178331,1.3244413774549584,-22.38972412785379,,,201.4615025439289
2022-02-22 15:00:00,3239.0,185.04683555506017,8.589090050607156,537.2961050236373,-20.692994973825897,-20.173438666206884,,,199.8202058823554
2022-02-22 18:00:00,3325.5,183.86574475173148,7.643040544891692,529.066537523795,-17.78532112892371,-16.664812547908102,,,198.15061827576824
2022-02-22 21:00:00,3412.0,181.99799745870962,8.692251491265758,533.6382547370922,-27.113847517854573,-19.955029038547423,,,196.48172604288808
2022-02-23 00:00:00,3498.5,180.63400628666133,10.30451820525014,528.873560074081,-26.135320145927043,-33.64245918199868,,,194.81353982900325
2022-02-23 03:00:00,3584.5,180.37404119609585,11.495469372720134,506.5239932086928,-23.209943198346693,-30.821136902212984,,,193.15571160864928
2022-02-23 06:00:00,3671.0,182.9280371735025,8.161460062235818,448.12600144894793,-5.511380205075581,-33.82749305107805,,,191.48895989520753
2022-02-23 09:00:00,3757.5,184.19551615075713,7.667693998019306,413.69725588546476,-9.115551793200694,-36.65793240611834,,,189.8229672420023
2022-02-23 12:00:00,3844.0,181.9959007813694,10.506661313318242,420.0501704035435,3.430308085800037,-32.59123935211521,,,188.1287604083271
2022-02-23 15:00:00,3930.5,179.2663890182579,13.434973618523772,432.15777096739026,7.600205434972135,-39.53355243201824,,,186.49313728004884
2022-02-23 18:00:00,4016.5,180.65851144490725,14.043531662310109,399.38585290615623,-7.525774835146305,-28.663945247807064,,,184.8389848312679
2022-02-23 21:00:00,4103.0,179.59283866574648,13.745765576117753,393.7794510968669,2.9292410602351775,-36.011704846468554,,,183.1759715696283
2022-02-24 00:00:00,4189.5,183.53045801178283,13.18992257212936,345.8056978307858,4.929258283018077,-13.477078230104018,,,181.51374048810766
2022-02-24 03:00:00,4276.0,181.0788669394656,14.352310474491333,351.69560893597054,24.6283722419239,-16.52460003164407,,,179.85228810348545
2022-02-24 06:00:00,4362.5,181.36012405273297,19.141431185349074,337.16102889827926,19.274600861489358,-2.660949287808248,,,178.1916266338114
2022-02-24 09:00:00,4448.5,181.08057708951063,33.883336566450204,327.70136788048575,23.1787406632455,6.073458871978416,,,176.54136502540487
2022-02-24 12:00:00,4535.0,177.40282868106343,25.305418760351138,342.0537039329885,5.027233255247259,0.08276644092645852,,,174.86362846548465
2022-02-24 15:00:00,4621.5,173.83037353186745,18.38840347014488,356.5992506905242,10.537929488290628,13.197411990239287,,,173.2240820869777
2022-02-24 18:00:00,4708.0,175.92015465290623,16.716805403341677,328.8368440214822,9.610135246413899,17.635884296270394,,,171.56667892716757
2022-02-24 21:00:00,4794.5,177.96018363813707,36.36392848918792,305.00962545841145,17.127514524137677,12.918662016338267,,,169.91011345750124
2022-02-25 00:00:00,4880.5,176.6220246973381,93.56424218249485,303.3993267590726,25.35136491208247,13.904706071084291,-0.2538024079889999,0.3218196656525169,168.2639697866599
2022-02-25 03:00:00,4967.0,163.34168998104508,36.012221218390806,392.64260540983037,4.12039186191406,-19.228338116183167,-0.32665381466170706,-0.5138428793640064,166.60910537087437
2022-02-25 06:00:00,5053.5,158.9695008233303,37.151886694322016,419.9542593590585,-16.763187169360183,-12.468446593017863,-0.534795012811696,-0.559860287747233,164.95511433339115
2022-02-25 09:00:00,5140.0,157.42629282621368,33.67674692520791,419.43997107718894,-5.475601417876339,-17.8839514327386,,,163.3020819199713
2022-02-25 12:00:00,5226.5,153.966674672539,26.534973177153212,440.3318698717715,-8.00708712899597,-11.139308956896814,,,161.63058154006032
2022-02-25 15:00:00,5312.5,153.63040299304814,18.001266104739077,425.4697145105026,3.3590491044992024,-5.526447986585302,-0.7174385930823122,-0.16309782344480542,160.0079838720131
2022-02-25 18:00:00,5399.0,149.17857210660682,16.492960634130515,461.76476873018635,-9.651053211629854,-5.913524622182355,-0.6825633388170627,-0.1722880961380134,158.357554956728
2022-02-25 21:00:00,5485.5,147.47671393321014,14.6841947777628,461.86772568009184,-20.54291432394244,-1.9823077833456955,-0.7133360497897329,-0.1988976167310666,156.70805221522508
2022-02-26 00:00:00,5572.0,145.45635585663445,13.912496113662172,468.3013229566417,-1.5637800204347656,11.75321330012928,-0.7071845071717069,-0.04128609613147125,155.05947159080134
2022-02-26 03:00:00,5658.5,144.00861024114812,12.472717556551249,465.58152331453954,-10.210785816565881,-13.835972278734623,-0.6762462629945345,-0.06953218085453487,153.41183131836294
2022-02-26 06:00:00,5744.5,142.89472562072027,13.097663819333741,458.0404394030148,-36.3665023083539,-7.740361446673516,-0.5564659920598506,-0.15675303328507265,151.77466397383543
2022-02-26 09:00:00,5831.0,141.6757420262952,10.935767599264228,452.9603667676157,-2.5843051317062815,-9.732589617408658,,,150.12912011401983
2022-02-26 12:00:00,5917.5,136.78399099953972,11.460073158885823,505.52792233541567,-0.8599964011085685,29.5640588262216,,,148.46520432510874
2022-02-26 15:00:00,6004.0,131.79324516733033,11.576062020218066,564.5902284780543,-26.236110983148745,0.730736574252294,-0.5963619633243776,-0.2257788400522376,146.84055326613196
2022-02-26 18:00:00,6090.5,130.19777060189935,14.460217371108403,564.7511748519552,-18.618352407493543,12.2911623135659,-0.6876657172440876,-0.015065619955911925,145.19777846238748
2022-02-26 21:00:00,6176.5,129.10413602195433,12.138638029756267,553.6400759855588,1.28240588787844,-7.2225166350926875,-0.6916090983236237,-0.1109307450403959,143.5654952843882
2022-02-27 00:00:00,6263.0,128.26749021823704,11.900555727619809,538.6710652810993,-18.516918779538145,-2.944893331922571,-0.6941183501928945,-0.01567869678227106,141.92473705803766
2022-02-27 03:00:00,6349.5,127.13406074990019,12.267228528173058,529.5819985971493,-27.581203207033933,-7.888091471287168,-0.423576331551591,-0.1840844722594777,140.2850108033801
2022-02-27 06:00:00,6436.0,126.37078581501812,12.310716845117259,514.3068643614433,-21.62101349139031,-13.443419734922644,-0.5276630043674609,-0.1353732173257171,138.6463236352944
2022-02-27 09:00:00,6522.5,125.2324133033197,11.722724063788212,505.98487416743245,-29.786128014778253,-2.3441560717463426,,,137.00873808344394
2022-02-27 12:00:00,6608.5,123.34317557866666,10.612404686874514,510.52686046706987,-12.646912465315959,1.7606050180505701,,,135.35319256248454
2022-02-27 15:00:00,6695.0,120.97719150831126,9.134588158511773,525.3314557042547,-16.110364549359126,21.385628885207826,,,133.74609728814164
2022-02-27 18:00:00,6781.5,121.20761174960596,8.686058140125658,504.2757412273185,-0.4697773424681282,35.175996457762096,,,132.11169838477383
2022-02-27 21:00:00,6868.0,122.9189646250651,12.363550188538964,433.1440028,15.597474643999998,21.098511988,,,130.47839807908485
2022-02-28 00:00:00,6954.5,123.6852722061558,13.635031184430781,420.07849059800986,-4.798280747684826,-5.9002771413074635,,,129.36513611232166
2022-02-28 03:00:00,7040.5,121.50539199852574,12.665395459171371,412.40400022020157,-18.440960089510078,-15.926994034649194,,,126.50848445669176
2022-02-28 06:00:00,7127.0,120.57994690413412,13.706472663393354,412.7172680114479,11.557250795976987,-3.296018154144804,,,125.59468656815397
2022-02-28 09:00:00,7213.5,119.9317553637403,13.91048667977992,401.75163514025445,-3.1837982000243614,-9.668210535160826,,,123.96594805388187
2022-02-28 12:00:00,7300.0,119.58763299084256,14.489673850268534,387.87057896832926,-2.9985123143521526,-0.8519504793565343,,,122.31008912503887
2022-02-28 15:00:00,7386.5,119.0264209169437,16.846331163400226,377.4658463442423,7.336114332805973,-16.510109396504603,-0.6529285566516422,-0.41569630141591357,120.71193957238916
2022-02-28 18:00:00,7472.5,118.25207040784697,21.32768058390379,369.5091396079098,18.519384695452455,2.2441423664281577,-0.6413021288841241,-0.4361543611113749,119.09611990481764
2022-02-28 21:00:00,7559.0,117.4514228418666,32.51049457146289,361.88256255219534,28.278107824860573,-6.549144966901724,-0.5121692689756727,-0.6207975100491033,117.47211875252847
2022-03-01 00:00:00,7645.5,116.35743413162379,40.84458050220368,357.4554046101369,31.01381516100314,-8.962355899658593,-0.7026431833841085,-0.4596503131255112,115.84934194204246
2022-03-01 03:00:00,7732.0,112.11792245046763,40.3746665486716,382.62486824347394,24.334977315467995,6.515273458117314,,,114.27470443283488
2022-03-01 06:00:00,7818.5,,,,,,,,
2022-03-01 09:00:00,7904.5,103.10273156626819,30.771362409519977,446.4312698603007,-0.7225403867412903,14.564814396434084,,,110.61417076161021
2022-03-01 12:00:00,7991.0,101.5491084659119,32.718594906236326,451.1200056435717,12.29587930949998,10.13435815709813,,,109.36493104984733
2022-03-01 15:00:00,8077.5,96.52685496475364,32.021910288775324,506.34795605377906,-17.40029434683266,14.68706128474489,0.29177426043818766,-0.17411004783061082,107.7636778645712
2022-03-01 18:00:00,8164.0,94.55863348641819,28.36768405859477,513.2596259626437,-12.245397249368473,-7.451787896438288,0.5716193463825443,-0.5049593985827806,106.14852433818604
2022-03-01 21:00:00,8250.5,91.8116382653154,24.70828646454694,536.6145273092883,-11.292839661176577,-8.756096695550168,0.6234006474434173,-0.33888489229574614,104.53474035633427
2022-03-02 00:00:00,8336.5,90.34035543399972,24.485700823040883,534.5563585837158,16.777309799223406,-12.833324816435773,0.6926463933350965,-0.32314852440616276,102.93159717697182
2022-03-02 03:00:00,8423.0,91.35478038109208,25.263446380179364,486.2728721225966,-40.62712379394963,-0.5780627785218845,0.7814010854152081,-0.3396430993883504,101.32048597480936
2022-03-02 06:00:00,8509.5,90.25219160060466,23.602473696898354,478.74525435474135,-12.845300831021392,2.7657291031976468,0.7650690665364271,-0.11755980700916663,99.71077992134944
2022-03-02 09:00:00,8596.0,88.5587272404693,23.006611385484533,481.69842807837085,-1.166939342327323,-2.6241589559987646,,,98.10249616321767
2022-03-02 12:00:00,8682.5,87.88381336821544,22.156082584845073,465.36061108311304,-43.05709518678253,10.30677562574749,,,96.47682353661915
2022-03-02 15:00:00,8768.5,87.31652479091554,23.43678729700394,450.4259577407633,-30.535986582977774,17.660232480136383,0.4583658623634323,-0.21353307179008232,94.89925000254013
2022-03-02 18:00:00,8855.0,85.73489454596965,28.17019254753849,450.89397815441856,-18.876921396188198,21.314614553321157,0.47340062504122893,-0.4190295646003434,93.29511873144273
2022-03-02 21:00:00,8941.5,83.77539226189306,25.520405441368155,456.77643371689464,-20.925916139329278,7.286864313315449,0.5326218214101153,-0.505826611916921,91.692570039037
2022-03-03 00:00:00,9028.0,81.2699074097021,24.01986915891972,471.0513736135186,4.797835163803019,23.603187656331087,,,90.09140704437996
2022-03-03 03:00:00,9114.5,78.21806548810198,20.87408361598434,494.4332129828841,-9.058913151112003,-4.512985966026245,,,88.41992838209488
2022-03-03 06:00:00,9200.5,75.81660969643077,21.336692541536326,511.17897215126675,-22.864934424967917,11.72180405222682,0.6705501006019866,-0.11943414370250931,86.90286845090927
2022-03-03 09:00:00,9287.0,72.75033767385212,21.105467819959323,541.8608420799108,-32.436704191741825,3.024206918276225,,,85.30630521756423
2022-03-03 12:00:00,9373.5,72.4170778570055,23.924521545757273,516.3965322251328,-3.6212705688722364,5.328916208368539,,,83.69262472638862
2022-03-03 15:00:00,9460.0,70.39101151454994,24.641699516616082,526.187582575463,-5.847256031752406,0.6411961801630398,0.590953369181865,-0.37636047906515835,82.11765205931326
2022-03-03 18:00:00,9546.5,69.01637439813265,18.370817655923233,522.1745094893329,-8.958647320635313,20.80583779011641,0.5654103763163891,-0.5951638245548462,80.52576861289678
2022-03-03 21:00:00,9632.5,66.16644302897024,12.729084615564046,550.2663397066455,-35.027907123277835,-4.96314707915339,0.5589697297645135,-0.5562860546515327,78.94458676216256
2022-03-04 00:00:00,9719.0,65.12890182029058,14.301572665737504,538.4426418594999,-8.286273677799494,-6.372936697976967,0.5027455625554851,-0.3391851038966098,77.3558084050808
2022-03-04 03:00:00,9805.5,62.60181637108941,12.570460972716779,560.3917396023763,-14.557333384168535,1.5010567634801557,0.3355905755754353,-0.3304321424619004,75.76879258010106
2022-03-04 06:00:00,9892.0,60.57921715266044,11.74984094451182,571.715867446331,-31.916999439465762,-2.8986064299626197,0.49439647068540643,-0.07425719675429895,74.18335113752323
2022-03-04 09:00:00,9978.5,59.50685933428404,12.792813157794917,560.6110205699315,-24.966367372929927,-21.458556973663693,,,72.59965941757002
2022-03-04 12:00:00,10064.5,60.45639398692876,14.424424373004113,507.9436503167914,-15.885589920755805,7.086720444669416,,,70.99926317161076
2022-03-04 15:00:00,10151.0,58.6065190857949,12.971566799434317,514.472588454405,6.846370624653585,-6.998544540485681,,,69.44636727670459
2022-03-04 18:00:00,10237.5,57.45670338563004,10.518895402227452,506.99078612753493,22.675901533482147,-16.026069166758095,,,67.8677868904121
2022-03-04 21:00:00,10324.0,58.77756925241469,10.306736608219781,455.9993127297692,13.750845571069986,-2.442770164753652,,,66.29100158030847
